"id","kanji_id","created_at","updated_at","level"
"805","1519","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"806","798","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"807","2400","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"808","533","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"809","2214","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"810","585","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"811","402","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"812","1056","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"813","699","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"814","1494","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"815","1520","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"816","1982","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"817","2413","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"818","2468","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"819","1542","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"820","996","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"821","2019","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"822","2853","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"823","1176","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"824","616","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"825","1549","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"826","1825","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"827","1433","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"828","2537","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"829","1094","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"830","2845","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"831","1595","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"832","1710","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"833","466","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"834","467","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"835","2160","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"836","546","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"837","1095","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"838","1663","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"839","1282","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"840","951","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"841","1342","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"842","2664","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"843","55","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"844","1550","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"845","1521","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"846","133","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"847","1275","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"848","1022","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"849","1344","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"850","1511","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"851","1861","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"852","1128","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"853","2309","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"854","2415","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"855","700","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"856","1522","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"857","1345","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"858","603","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"859","231","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"860","1297","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"861","1826","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"862","37","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"863","2901","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"864","1069","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"865","2519","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"866","2567","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"867","2130","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"868","2769","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"869","606","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"870","871","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"871","1303","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"872","1664","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"873","1748","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"874","979","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"875","736","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"876","2739","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"877","2444","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"878","1911","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"879","2929","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"880","2568","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"881","1891","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"882","468","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"883","2690","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"884","2636","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"885","2624","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"886","2598","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"887","1039","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"888","1203","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"889","2587","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"890","465","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"891","534","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"892","1499","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"893","1004","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"894","1720","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"895","1703","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"896","1398","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"897","2798","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"898","2215","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"899","2050","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"900","1346","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"901","2292","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"902","1551","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"903","2871","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"904","2609","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"905","232","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"906","1096","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"907","2954","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"908","1495","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"909","799","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"910","233","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"911","2477","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"912","2569","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"913","1591","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"914","1254","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"915","1862","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"916","2720","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"917","966","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"918","135","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"919","1586","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"920","873","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"921","366","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"922","325","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"923","952","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"924","324","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"925","987","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"926","2051","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"927","38","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"928","670","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"929","1029","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"930","1057","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"931","2225","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"932","285","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"933","470","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"934","469","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"935","2570","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"936","1796","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"937","2053","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"938","1435","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"939","405","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"940","1412","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"941","753","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"942","604","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"943","607","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"944","2930","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"945","340","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"946","303","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"947","875","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"948","2771","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"949","1667","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"950","2374","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"951","2679","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"952","754","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"953","191","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"954","1217","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"955","586","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"956","471","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"957","2809","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"958","729","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"959","1129","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"960","192","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"961","2789","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"962","499","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"963","406","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"964","234","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"965","407","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"966","1097","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"967","1525","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"968","2430","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"969","2510","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"970","1119","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"971","988","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"972","2902","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"973","1098","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"974","1284","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"975","1204","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"976","1070","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"977","1413","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"978","193","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"979","1828","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"980","1040","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"981","326","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"982","2008","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"983","2520","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"984","2610","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"985","2107","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"986","2326","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"987","2683","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"988","1099","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"989","2649","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"990","474","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"991","1479","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"992","2375","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"993","136","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"994","1255","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"995","535","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"996","408","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"997","182","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"998","876","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"999","1837","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1000","730","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1001","475","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1002","1912","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1003","201","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1004","2593","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1005","1776","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1006","235","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1007","2452","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1008","2725","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1009","1131","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1010","1350","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1011","166","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1012","587","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1013","1588","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1014","2243","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1015","2327","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1016","2539","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1017","2540","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1018","2202","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1019","537","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1020","1979","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1021","1863","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1022","1749","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1023","137","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1024","2772","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1025","1590","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1026","2090","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1027","1917","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1028","877","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1029","354","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1030","2203","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1031","2834","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1032","1400","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1033","1589","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1034","2395","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1035","120","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1036","2932","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1037","2416","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1038","2791","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1039","286","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1040","1437","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1041","1351","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1042","2882","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1043","304","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1044","147","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1045","2855","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1046","1264","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1047","1810","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1048","1438","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1049","954","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1050","2000","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1051","1526","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1052","355","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1053","989","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1054","1352","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1055","1256","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1056","702","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1057","778","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1058","2021","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1059","112","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1060","213","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1061","1704","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1062","879","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1063","800","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1064","2056","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1065","2963","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1066","1158","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1067","2632","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1068","779","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1069","1286","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1070","880","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1071","2773","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1072","2671","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1073","1130","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1074","356","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1075","1768","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1076","1750","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1077","1983","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1078","559","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1079","2376","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1080","1159","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1081","2933","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1082","167","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1083","2251","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1084","409","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1085","2633","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1086","1930","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1087","1616","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1088","731","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1089","1592","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1090","349","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1091","1287","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1092","1892","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1093","1505","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1094","725","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1095","1781","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1096","2189","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1097","2810","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1098","1777","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1099","1509","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1100","236","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1101","2058","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1102","287","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1103","990","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1104","2921","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1105","1480","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1106","168","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1107","1812","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1108","2006","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1109","57","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1110","2905","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1111","2653","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1112","1355","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1113","1617","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1114","1354","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1115","170","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1116","1356","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1117","2305","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1118","1177","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1119","1269","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1120","2176","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1121","2181","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1122","1669","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1123","2252","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1124","1191","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1125","2417","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1126","2494","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1127","2295","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1128","547","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1129","2588","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1130","2454","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1131","1527","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1132","2103","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1133","500","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1134","756","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1135","2296","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1136","1401","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1137","588","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1138","1205","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1139","2108","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1140","589","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1141","2684","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1142","2856","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1143","2175","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1144","757","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1145","2743","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1146","172","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1147","932","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1148","1257","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1149","327","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1150","780","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1151","2828","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1152","608","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1153","194","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1154","1913","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1155","1206","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1156","2297","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1157","781","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1158","539","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1159","2819","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1160","619","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1161","412","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1162","1133","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1163","2401","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1164","413","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1165","1461","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1166","1528","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1167","1060","2010-02-17 12:32:40","2010-02-17 12:32:40","4"
"1168","2775","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1169","2010","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1170","2745","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1171","881","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1172","1439","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1173","1829","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1174","1894","2010-02-17 12:32:40","2010-02-17 12:32:40","1"
"1175","260","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1176","288","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1177","2266","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1178","2298","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1179","2837","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1180","1846","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1181","1510","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1182","2832","2010-02-17 12:32:40","2010-02-17 12:32:40","5"
"1183","2310","2010-02-17 12:32:40","2010-02-17 12:32:40","2"
"1184","59","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1185","1402","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1186","1632","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1187","501","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1188","148","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1189","2328","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1190","1160","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1191","2384","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1192","1357","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1193","2061","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1194","1923","2010-02-17 12:32:40","2010-02-17 12:32:40","6"
"1195","2821","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1196","1838","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1197","2857","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1198","2726","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1199","2486","2010-02-17 12:32:40","2010-02-17 12:32:40","S"
"1200","2271","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
"1201","2022","2010-02-17 12:32:40","2010-02-17 12:32:40","3"
