"id","level","kanji_id","created_at","updated_at"
"818","2","1638","2010-02-17 12:32:39","2010-02-17 12:32:39"
"819","2","1634","2010-02-17 12:32:39","2010-02-17 12:32:39"
"820","2","1618","2010-02-17 12:32:39","2010-02-17 12:32:39"
"821","2","1617","2010-02-17 12:32:39","2010-02-17 12:32:39"
"822","2","1615","2010-02-17 12:32:39","2010-02-17 12:32:39"
"823","2","1608","2010-02-17 12:32:39","2010-02-17 12:32:39"
"824","2","1603","2010-02-17 12:32:39","2010-02-17 12:32:39"
"825","2","1598","2010-02-17 12:32:39","2010-02-17 12:32:39"
"826","2","1589","2010-02-17 12:32:39","2010-02-17 12:32:39"
"827","2","1588","2010-02-17 12:32:39","2010-02-17 12:32:39"
"828","2","1583","2010-02-17 12:32:39","2010-02-17 12:32:39"
"829","2","1580","2010-02-17 12:32:39","2010-02-17 12:32:39"
"830","2","1578","2010-02-17 12:32:39","2010-02-17 12:32:39"
"831","2","1572","2010-02-17 12:32:39","2010-02-17 12:32:39"
"832","2","1571","2010-02-17 12:32:39","2010-02-17 12:32:39"
"833","2","1569","2010-02-17 12:32:39","2010-02-17 12:32:39"
"834","2","1567","2010-02-17 12:32:39","2010-02-17 12:32:39"
"835","2","1566","2010-02-17 12:32:39","2010-02-17 12:32:39"
"836","2","1564","2010-02-17 12:32:39","2010-02-17 12:32:39"
"837","2","1557","2010-02-17 12:32:39","2010-02-17 12:32:39"
"838","2","1555","2010-02-17 12:32:39","2010-02-17 12:32:39"
"839","2","1553","2010-02-17 12:32:39","2010-02-17 12:32:39"
"840","2","1552","2010-02-17 12:32:39","2010-02-17 12:32:39"
"841","2","1550","2010-02-17 12:32:39","2010-02-17 12:32:39"
"842","2","1546","2010-02-17 12:32:39","2010-02-17 12:32:39"
"843","2","1543","2010-02-17 12:32:39","2010-02-17 12:32:39"
"844","2","1541","2010-02-17 12:32:39","2010-02-17 12:32:39"
"845","2","1533","2010-02-17 12:32:39","2010-02-17 12:32:39"
"846","2","1530","2010-02-17 12:32:39","2010-02-17 12:32:39"
"847","2","1526","2010-02-17 12:32:39","2010-02-17 12:32:39"
"848","2","1522","2010-02-17 12:32:39","2010-02-17 12:32:39"
"849","2","1521","2010-02-17 12:32:39","2010-02-17 12:32:39"
"850","2","1520","2010-02-17 12:32:39","2010-02-17 12:32:39"
"851","2","1519","2010-02-17 12:32:39","2010-02-17 12:32:39"
"852","2","1518","2010-02-17 12:32:39","2010-02-17 12:32:39"
"853","2","1517","2010-02-17 12:32:39","2010-02-17 12:32:39"
"854","2","1515","2010-02-17 12:32:39","2010-02-17 12:32:39"
"855","2","1514","2010-02-17 12:32:39","2010-02-17 12:32:39"
"856","2","1513","2010-02-17 12:32:39","2010-02-17 12:32:39"
"857","2","1494","2010-02-17 12:32:39","2010-02-17 12:32:39"
"858","2","1475","2010-02-17 12:32:39","2010-02-17 12:32:39"
"859","2","1454","2010-02-17 12:32:39","2010-02-17 12:32:39"
"860","2","1453","2010-02-17 12:32:39","2010-02-17 12:32:39"
"861","2","1451","2010-02-17 12:32:39","2010-02-17 12:32:39"
"862","2","1450","2010-02-17 12:32:39","2010-02-17 12:32:39"
"863","2","1445","2010-02-17 12:32:39","2010-02-17 12:32:39"
"864","2","1442","2010-02-17 12:32:39","2010-02-17 12:32:39"
"865","2","1439","2010-02-17 12:32:39","2010-02-17 12:32:39"
"866","2","1438","2010-02-17 12:32:39","2010-02-17 12:32:39"
"867","2","1428","2010-02-17 12:32:39","2010-02-17 12:32:39"
"868","2","1424","2010-02-17 12:32:39","2010-02-17 12:32:39"
"869","2","1423","2010-02-17 12:32:39","2010-02-17 12:32:39"
"870","2","1418","2010-02-17 12:32:39","2010-02-17 12:32:39"
"871","2","1416","2010-02-17 12:32:39","2010-02-17 12:32:39"
"872","2","1412","2010-02-17 12:32:39","2010-02-17 12:32:39"
"873","2","1404","2010-02-17 12:32:39","2010-02-17 12:32:39"
"874","2","1402","2010-02-17 12:32:39","2010-02-17 12:32:39"
"875","2","1401","2010-02-17 12:32:39","2010-02-17 12:32:39"
"876","2","1398","2010-02-17 12:32:39","2010-02-17 12:32:39"
"877","2","1396","2010-02-17 12:32:39","2010-02-17 12:32:39"
"878","2","1395","2010-02-17 12:32:39","2010-02-17 12:32:39"
"879","2","1391","2010-02-17 12:32:39","2010-02-17 12:32:39"
"880","2","1378","2010-02-17 12:32:39","2010-02-17 12:32:39"
"881","2","1377","2010-02-17 12:32:39","2010-02-17 12:32:39"
"882","2","1366","2010-02-17 12:32:39","2010-02-17 12:32:39"
"883","2","1364","2010-02-17 12:32:39","2010-02-17 12:32:39"
"884","2","1363","2010-02-17 12:32:39","2010-02-17 12:32:39"
"885","2","1358","2010-02-17 12:32:39","2010-02-17 12:32:39"
"886","2","1356","2010-02-17 12:32:39","2010-02-17 12:32:39"
"887","2","1354","2010-02-17 12:32:39","2010-02-17 12:32:39"
"888","2","1351","2010-02-17 12:32:39","2010-02-17 12:32:39"
"889","2","1342","2010-02-17 12:32:39","2010-02-17 12:32:39"
"890","2","1339","2010-02-17 12:32:39","2010-02-17 12:32:39"
"891","2","1337","2010-02-17 12:32:39","2010-02-17 12:32:39"
"892","2","1334","2010-02-17 12:32:39","2010-02-17 12:32:39"
"893","2","1329","2010-02-17 12:32:39","2010-02-17 12:32:39"
"894","2","1322","2010-02-17 12:32:39","2010-02-17 12:32:39"
"895","2","1320","2010-02-17 12:32:39","2010-02-17 12:32:39"
"896","2","1317","2010-02-17 12:32:39","2010-02-17 12:32:39"
"897","2","1314","2010-02-17 12:32:39","2010-02-17 12:32:39"
"898","2","1307","2010-02-17 12:32:39","2010-02-17 12:32:39"
"899","2","1306","2010-02-17 12:32:39","2010-02-17 12:32:39"
"900","2","1302","2010-02-17 12:32:39","2010-02-17 12:32:39"
"901","2","1301","2010-02-17 12:32:39","2010-02-17 12:32:39"
"902","2","1295","2010-02-17 12:32:39","2010-02-17 12:32:39"
"903","2","1294","2010-02-17 12:32:39","2010-02-17 12:32:39"
"904","2","1293","2010-02-17 12:32:39","2010-02-17 12:32:39"
"905","2","1289","2010-02-17 12:32:39","2010-02-17 12:32:39"
"906","2","1286","2010-02-17 12:32:39","2010-02-17 12:32:39"
"907","2","1272","2010-02-17 12:32:39","2010-02-17 12:32:39"
"908","2","1271","2010-02-17 12:32:39","2010-02-17 12:32:39"
"909","2","1265","2010-02-17 12:32:39","2010-02-17 12:32:39"
"910","2","1263","2010-02-17 12:32:39","2010-02-17 12:32:39"
"911","2","1254","2010-02-17 12:32:39","2010-02-17 12:32:39"
"912","2","1236","2010-02-17 12:32:39","2010-02-17 12:32:39"
"913","2","1228","2010-02-17 12:32:39","2010-02-17 12:32:39"
"914","2","1226","2010-02-17 12:32:39","2010-02-17 12:32:39"
"915","2","1225","2010-02-17 12:32:39","2010-02-17 12:32:39"
"916","2","1222","2010-02-17 12:32:39","2010-02-17 12:32:39"
"917","2","1221","2010-02-17 12:32:39","2010-02-17 12:32:39"
"918","2","1216","2010-02-17 12:32:39","2010-02-17 12:32:39"
"919","2","1213","2010-02-17 12:32:39","2010-02-17 12:32:39"
"920","2","1210","2010-02-17 12:32:39","2010-02-17 12:32:39"
"921","2","1207","2010-02-17 12:32:39","2010-02-17 12:32:39"
"922","2","1201","2010-02-17 12:32:39","2010-02-17 12:32:39"
"923","2","1200","2010-02-17 12:32:39","2010-02-17 12:32:39"
"924","2","1195","2010-02-17 12:32:39","2010-02-17 12:32:39"
"925","2","1174","2010-02-17 12:32:39","2010-02-17 12:32:39"
"926","2","1162","2010-02-17 12:32:39","2010-02-17 12:32:39"
"927","2","1158","2010-02-17 12:32:39","2010-02-17 12:32:39"
"928","2","1154","2010-02-17 12:32:39","2010-02-17 12:32:39"
"929","2","1145","2010-02-17 12:32:39","2010-02-17 12:32:39"
"930","2","1144","2010-02-17 12:32:39","2010-02-17 12:32:39"
"931","2","1141","2010-02-17 12:32:39","2010-02-17 12:32:39"
"932","2","1136","2010-02-17 12:32:39","2010-02-17 12:32:39"
"933","2","1131","2010-02-17 12:32:39","2010-02-17 12:32:39"
"934","2","1129","2010-02-17 12:32:39","2010-02-17 12:32:39"
"935","2","1125","2010-02-17 12:32:39","2010-02-17 12:32:39"
"936","2","1123","2010-02-17 12:32:39","2010-02-17 12:32:39"
"937","2","1121","2010-02-17 12:32:39","2010-02-17 12:32:39"
"938","2","1119","2010-02-17 12:32:39","2010-02-17 12:32:39"
"939","2","1115","2010-02-17 12:32:39","2010-02-17 12:32:39"
"940","2","1113","2010-02-17 12:32:39","2010-02-17 12:32:39"
"941","2","1110","2010-02-17 12:32:39","2010-02-17 12:32:39"
"942","2","1107","2010-02-17 12:32:39","2010-02-17 12:32:39"
"943","2","1103","2010-02-17 12:32:39","2010-02-17 12:32:39"
"944","2","1096","2010-02-17 12:32:39","2010-02-17 12:32:39"
"945","2","1091","2010-02-17 12:32:39","2010-02-17 12:32:39"
"946","2","1090","2010-02-17 12:32:39","2010-02-17 12:32:39"
"947","2","1088","2010-02-17 12:32:39","2010-02-17 12:32:39"
"948","2","1087","2010-02-17 12:32:39","2010-02-17 12:32:39"
"949","2","1077","2010-02-17 12:32:39","2010-02-17 12:32:39"
"950","2","1076","2010-02-17 12:32:39","2010-02-17 12:32:39"
"951","2","1075","2010-02-17 12:32:39","2010-02-17 12:32:39"
"952","2","1073","2010-02-17 12:32:39","2010-02-17 12:32:39"
"953","2","1070","2010-02-17 12:32:39","2010-02-17 12:32:39"
"954","2","1065","2010-02-17 12:32:39","2010-02-17 12:32:39"
"955","2","1061","2010-02-17 12:32:39","2010-02-17 12:32:39"
"956","2","1056","2010-02-17 12:32:39","2010-02-17 12:32:39"
"957","2","1052","2010-02-17 12:32:39","2010-02-17 12:32:39"
"958","2","1048","2010-02-17 12:32:39","2010-02-17 12:32:39"
"959","2","1042","2010-02-17 12:32:39","2010-02-17 12:32:39"
"960","2","1040","2010-02-17 12:32:39","2010-02-17 12:32:39"
"961","2","1039","2010-02-17 12:32:39","2010-02-17 12:32:39"
"962","2","1035","2010-02-17 12:32:39","2010-02-17 12:32:39"
"963","2","1034","2010-02-17 12:32:39","2010-02-17 12:32:39"
"964","2","1033","2010-02-17 12:32:39","2010-02-17 12:32:39"
"965","2","1022","2010-02-17 12:32:39","2010-02-17 12:32:39"
"966","2","1013","2010-02-17 12:32:39","2010-02-17 12:32:39"
"967","2","1008","2010-02-17 12:32:39","2010-02-17 12:32:39"
"968","2","1006","2010-02-17 12:32:39","2010-02-17 12:32:39"
"969","2","1005","2010-02-17 12:32:39","2010-02-17 12:32:39"
"970","2","1004","2010-02-17 12:32:39","2010-02-17 12:32:39"
"971","2","1003","2010-02-17 12:32:39","2010-02-17 12:32:39"
"972","2","1001","2010-02-17 12:32:39","2010-02-17 12:32:39"
"973","2","997","2010-02-17 12:32:39","2010-02-17 12:32:39"
"974","2","995","2010-02-17 12:32:39","2010-02-17 12:32:39"
"975","2","989","2010-02-17 12:32:39","2010-02-17 12:32:39"
"976","2","988","2010-02-17 12:32:39","2010-02-17 12:32:39"
"977","2","986","2010-02-17 12:32:39","2010-02-17 12:32:39"
"978","2","985","2010-02-17 12:32:39","2010-02-17 12:32:39"
"979","2","982","2010-02-17 12:32:39","2010-02-17 12:32:39"
"980","2","979","2010-02-17 12:32:39","2010-02-17 12:32:39"
"981","2","978","2010-02-17 12:32:39","2010-02-17 12:32:39"
"982","2","974","2010-02-17 12:32:39","2010-02-17 12:32:39"
"983","2","969","2010-02-17 12:32:39","2010-02-17 12:32:39"
"984","2","966","2010-02-17 12:32:39","2010-02-17 12:32:39"
"985","2","965","2010-02-17 12:32:39","2010-02-17 12:32:39"
"986","2","954","2010-02-17 12:32:39","2010-02-17 12:32:39"
"987","2","952","2010-02-17 12:32:39","2010-02-17 12:32:39"
"988","2","947","2010-02-17 12:32:39","2010-02-17 12:32:39"
"989","2","944","2010-02-17 12:32:39","2010-02-17 12:32:39"
"990","2","940","2010-02-17 12:32:39","2010-02-17 12:32:39"
"991","2","938","2010-02-17 12:32:39","2010-02-17 12:32:39"
"992","2","934","2010-02-17 12:32:39","2010-02-17 12:32:39"
"993","2","926","2010-02-17 12:32:39","2010-02-17 12:32:39"
"994","2","925","2010-02-17 12:32:39","2010-02-17 12:32:39"
"995","2","916","2010-02-17 12:32:39","2010-02-17 12:32:39"
"996","2","911","2010-02-17 12:32:39","2010-02-17 12:32:39"
"997","2","909","2010-02-17 12:32:39","2010-02-17 12:32:39"
"998","2","905","2010-02-17 12:32:39","2010-02-17 12:32:39"
"999","2","903","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1000","2","900","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1001","2","897","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1002","2","896","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1003","2","892","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1004","2","890","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1005","2","886","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1006","2","883","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1007","2","879","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1008","2","875","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1009","2","871","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1010","2","861","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1011","2","858","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1012","2","846","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1013","2","844","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1014","2","842","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1015","2","840","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1016","2","837","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1017","2","834","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1018","2","829","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1019","2","822","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1020","2","815","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1021","2","811","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1022","2","800","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1023","2","799","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1024","2","798","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1025","2","797","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1026","2","795","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1027","2","791","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1028","2","790","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1029","2","788","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1030","2","786","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1031","2","781","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1032","2","778","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1033","2","774","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1034","2","769","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1035","2","766","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1036","2","765","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1037","2","762","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1038","2","754","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1039","2","753","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1040","2","742","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1041","2","740","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1042","2","737","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1043","2","734","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1044","2","733","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1045","2","730","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1046","2","729","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1047","2","722","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1048","2","720","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1049","2","719","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1050","2","715","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1051","2","706","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1052","2","700","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1053","2","699","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1054","2","693","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1055","2","691","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1056","2","689","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1057","2","683","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1058","2","682","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1059","2","677","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1060","2","676","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1061","2","675","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1062","2","673","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1063","2","662","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1064","2","659","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1065","2","653","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1066","2","650","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1067","2","645","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1068","2","640","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1069","2","620","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1070","2","613","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1071","2","612","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1072","2","608","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1073","2","607","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1074","2","606","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1075","2","605","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1076","2","591","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1077","2","589","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1078","2","587","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1079","2","586","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1080","2","584","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1081","2","582","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1082","2","577","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1083","2","575","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1084","2","572","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1085","2","570","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1086","2","569","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1087","2","565","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1088","2","559","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1089","2","556","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1090","2","550","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1091","2","549","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1092","2","546","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1093","2","545","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1094","2","543","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1095","2","539","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1096","2","537","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1097","2","535","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1098","2","533","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1099","2","529","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1100","2","525","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1101","2","523","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1102","2","520","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1103","2","515","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1104","2","512","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1105","2","506","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1106","2","501","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1107","2","497","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1108","2","483","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1109","2","482","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1110","2","478","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1111","2","477","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1112","2","471","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1113","2","468","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1114","2","465","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1115","2","461","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1116","2","459","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1117","2","456","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1118","2","455","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1119","2","454","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1120","2","453","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1121","2","450","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1122","2","444","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1123","2","439","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1124","2","438","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1125","2","437","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1126","2","432","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1127","2","425","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1128","2","418","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1129","2","417","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1130","2","415","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1131","2","413","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1132","2","412","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1133","2","408","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1134","2","401","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1135","2","399","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1136","2","398","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1137","2","395","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1138","2","393","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1139","2","392","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1140","2","388","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1141","2","385","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1142","2","381","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1143","2","354","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1144","2","350","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1145","2","341","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1146","2","337","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1147","2","333","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1148","2","331","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1149","2","330","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1150","2","328","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1151","2","324","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1152","2","322","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1153","2","320","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1154","2","300","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1155","2","295","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1156","2","294","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1157","2","290","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1158","2","289","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1159","2","287","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1160","2","285","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1161","2","282","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1162","2","275","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1163","2","270","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1164","2","268","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1165","2","253","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1166","2","251","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1167","2","249","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1168","2","247","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1169","2","245","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1170","2","235","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1171","2","232","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1172","2","230","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1173","2","224","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1174","2","223","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1175","2","221","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1176","2","218","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1177","2","217","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1178","2","213","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1179","2","203","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1180","2","199","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1181","2","194","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1182","2","192","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1183","2","191","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1184","2","189","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1185","2","188","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1186","2","186","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1187","2","185","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1188","2","182","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1189","2","180","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1190","2","170","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1191","2","167","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1192","2","162","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1193","2","158","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1194","2","153","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1195","2","147","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1196","2","146","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1197","2","137","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1198","2","136","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1199","2","135","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1200","2","130","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1201","2","126","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1202","2","103","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1203","2","101","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1204","2","88","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1205","2","85","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1206","2","73","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1207","2","72","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1208","2","67","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1209","2","65","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1210","2","63","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1211","2","60","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1212","2","59","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1213","2","55","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1214","2","49","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1215","2","47","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1216","2","46","2010-02-17 12:32:39","2010-02-17 12:32:39"
"1217","2","45","2010-02-17 12:32:39","2010-02-17 12:32:39"
